Store,Date,Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
9,2011-06-17,558671.14,89.15,3.637,,,,,,218.5877333,6.38,False
9,2011-06-24,538745.9299999999,86.74,3.594,,,,,,218.6836874,6.38,False
9,2011-07-01,537064.03,89.14,3.524,,,,,,218.7796415,6.404,False
9,2011-07-08,535983.13,89.04,3.48,,,,,,218.8755955,6.404,False
9,2011-07-15,512834.04000000004,90.45,3.575,,,,,,218.9607242,6.404,False
9,2011-07-22,491449.94,89.08,3.651,,,,,,219.0187895,6.404,False
9,2011-07-29,471449.98000000004,91.1,3.682,,,,,,219.0768548,6.404,False
9,2011-08-05,554879.67,91.52,3.684,,,,,,219.1349201,6.404,False
9,2011-08-12,520284.79,91.63,3.638,,,,,,219.1929854,6.404,False
9,2011-08-19,540819.44,85.8,3.554,,,,,,219.2556109,6.404,False
9,2011-08-26,542663.53,88.95,3.523,,,,,,219.3189965,6.404,False
9,2011-09-02,544643.33,89.33,3.533,,,,,,219.382382,6.404,False
9,2011-09-09,528784.86,75.65,3.546,,,,,,219.4457675,6.404,True
9,2011-09-16,500274.03,77.95,3.526,,,,,,219.6297841,6.404,False
9,2011-09-23,506743.78,74.42,3.467,,,,,,219.9746423,6.404,False
9,2011-09-30,508567.04,78.45,3.355,,,,,,220.3195004,6.404,False
9,2011-10-07,553836.98,72.62,3.285,,,,,,220.6643585,6.054,False
9,2011-10-14,529515.66,67.27,3.274,,,,,,220.9836849,6.054,False
9,2011-10-21,557075.21,65.46,3.353,,,,,,221.1498206,6.054,False
9,2011-10-28,548527.49,63.96,3.372,,,,,,221.3159563,6.054,False
9,2011-11-04,597855.0700000001,54.46,3.332,,,,,,221.4820921,6.054,False
9,2011-11-11,594574.12,58.28,3.297,3235.06,1645.11,63.15,1580.98,2209.21,221.6482278,6.054,False
9,2011-11-18,542414.27,58.8,3.308,3648.4,2.63,21.12,1639.62,3623.62,221.8803923,6.054,False
9,2011-11-25,814753.5,54.32,3.236,121.57,,44061.13,247.83,8294.47,222.1389683,6.054,True
9,2011-12-02,613115.21,46.84,3.172,1237.88,,1330.53,643.78,8323.51,222.3975443,6.054,False
9,2011-12-09,630327.28,37.65,3.158,3075.89,,248.8,822.69,7585.2,222.6561203,6.054,False
9,2011-12-16,705557.97,47.31,3.159,2755.9,,136.48,384.78,2240.49,222.8825484,6.054,False
9,2011-12-23,905324.68,44.43,3.112,719.14,0.24,318.75,17.72,2357.19,223.0661125,6.054,False
9,2011-12-30,549788.36,43.41,3.129,2155.73,14481.63,44.07,237.84,3699.24,223.2496766,6.054,True
9,2012-01-06,519585.67,47.54,3.157,3597.08,6203.76,11.2,3743.55,1912.75,223.4332408,5.667,False
9,2012-01-13,474964.6,42.44,3.261,4731.1,2959.36,,129.27,3416.48,223.6168049,5.667,False
9,2012-01-20,480130.04000000004,51.56,3.268,910.51,234.36,,117.08,6081.04,223.7114288,5.667,False
9,2012-01-27,482451.21,49.38,3.29,489.19,283.85,,22.5,2888.79,223.8060527,5.667,False
9,2012-02-03,549967.89,54.43,3.36,19289.22,527.14,4.46,9955.21,3428.92,223.9006766,5.667,False
9,2012-02-10,609736.12,44.03,3.409,5619.8,1595.17,1.71,4740.66,4494.14,223.9953006,5.667,True
9,2012-02-17,658965.05,43.81,3.51,4572.81,5448.91,6.0,945.06,7589.85,224.1588663,5.667,False
9,2012-02-24,563578.79,53.67,3.555,3801.98,4010.13,1.0,586.06,7315.09,224.3741384,5.667,False
9,2012-03-02,619498.28,57.2,3.63,6268.15,154.97,,3557.17,1878.44,224.5894104,5.667,False
9,2012-03-09,574955.95,54.03,3.669,3923.2,96.52,17.36,990.11,2755.72,224.8046825,5.667,False
9,2012-03-16,550373.57,59.94,3.734,1913.05,1.8,7.33,436.67,14026.36,224.9594902,5.667,False
9,2012-03-23,550791.32,58.79,3.787,1681.15,1.8,0.68,414.45,466.42,225.0336786,5.667,False
9,2012-03-30,574985.37,67.87,3.845,3669.95,15.98,,69.02,2049.16,225.107867,5.667,False
9,2012-04-06,677885.99,68.83,3.891,4876.77,,10.0,1201.8,8545.16,225.1820555,5.539,False
9,2012-04-13,578539.86,69.19,3.891,4939.14,856.32,,290.87,807.0,225.2562439,5.539,False
9,2012-04-20,542819.03,68.04,3.877,910.31,121.25,2.0,265.55,1146.34,225.3117488,5.539,False
9,2012-04-27,550414.99,73.07,3.814,409.76,,0.4,7.88,7179.53,225.3672537,5.539,False
9,2012-05-04,586289.08,78.98,3.749,5917.56,,68.0,969.06,647.76,225.4227585,5.539,False
9,2012-05-11,592572.3,70.94,3.688,4727.8,,1.04,356.78,1077.81,225.4782634,5.539,False
9,2012-05-18,571463.93,69.52,3.63,1926.92,,0.24,426.51,2968.78,225.4942498,5.539,False
9,2012-05-25,547226.0,79.69,3.561,1574.27,,361.83,81.12,5286.38,225.4944288,5.539,False
9,2012-06-01,583648.59,80.26,3.501,2542.14,35.6,76.8,374.37,3413.57,225.4946078,5.539,False
9,2012-06-08,582525.42,78.91,3.452,3564.15,142.2,0.3,81.26,5518.29,225.4947868,5.539,False
9,2012-06-15,564606.1,82.21,3.393,3296.23,176.4,50.03,780.78,4209.82,225.5070634,5.539,False
9,2012-06-22,562173.12,81.05,3.346,2886.26,3.8,,1270.8,4545.91,225.5495841,5.539,False
9,2012-06-29,544770.7,87.18,3.286,2073.16,120.0,,31.75,2792.7,225.5921049,5.539,False
9,2012-07-06,578790.36,84.15,3.227,3165.17,87.2,8.08,1642.41,2096.86,225.6346256,5.277,False
9,2012-07-13,536537.64,82.39,3.256,3031.81,,2.02,47.76,4554.39,225.6771463,5.277,False
9,2012-07-20,513991.57,83.39,3.311,1107.97,0.5,5.85,862.28,1986.24,225.6871121,5.277,False
9,2012-07-27,495951.0,86.41,3.407,1042.73,8.0,1.66,1129.2,2929.43,225.6970779,5.277,False
9,2012-08-03,533887.54,90.23,3.417,11864.5,61.0,0.22,1659.09,2176.37,225.7070437,5.277,False
9,2012-08-10,538713.47,88.66,3.494,3180.78,-9.94,1.4,2112.03,2314.58,225.7170094,5.277,False
9,2012-08-17,535153.47,86.37,3.571,975.91,,3.0,325.68,670.48,225.7995323,5.277,False
9,2012-08-24,572887.78,77.9,3.62,1524.71,,1.8,501.16,4241.59,225.9364729,5.277,False
9,2012-08-31,576879.15,80.71,3.638,5758.14,,17.6,2828.89,1884.13,226.0734135,5.277,False
9,2012-09-07,565812.29,87.93,3.73,4837.99,-5.96,22.74,602.8,1377.59,226.2103541,5.277,True
9,2012-09-14,523427.35,73.55,3.717,2640.68,,10.75,385.53,4276.03,226.3567545,5.277,False
9,2012-09-21,533756.88,69.92,3.721,1887.95,1.91,,273.53,4626.19,226.5599138,5.277,False
9,2012-09-28,516361.06,76.8,3.666,1699.68,1.91,0.55,190.38,1819.15,226.7630732,5.277,False
9,2012-10-05,606755.3,66.61,3.617,2657.57,,3.01,1107.79,1560.55,226.9662325,4.954,False
9,2012-10-12,558464.8,60.09,3.601,520.41,,6.01,,2839.84,227.1693919,4.954,False
9,2012-10-19,542009.46,68.01,3.594,545.72,,8.0,28.94,3098.87,227.214288,4.954,False
9,2012-10-26,549731.49,69.52,3.506,512.23,3.0,8.0,,1666.38,227.2328068,4.954,False
10,2010-02-05,2193048.75,54.34,2.962,,,,,,126.4420645,9.765,False
10,2010-02-12,2176028.52,49.96,2.828,,,,,,126.4962581,9.765,True
10,2010-02-19,2113432.58,58.22,2.915,,,,,,126.5262857,9.765,False
10,2010-02-26,2006774.96,52.77,2.825,,,,,,126.5522857,9.765,False
10,2010-03-05,1987090.09,55.92,2.877,,,,,,126.5782857,9.765,False
10,2010-03-12,1941346.13,52.33,3.034,,,,,,126.6042857,9.765,False
10,2010-03-19,1946875.06,61.46,3.054,,,,,,126.6066452,9.765,False
10,2010-03-26,1893532.46,60.05,2.98,,,,,,126.6050645,9.765,False
10,2010-04-02,2138651.97,63.66,3.086,,,,,,126.6034839,9.524,False
10,2010-04-09,2041069.3699999999,65.29,3.004,,,,,,126.6019032,9.524,False
10,2010-04-16,1826241.44,69.74,3.109,,,,,,126.5621,9.524,False
10,2010-04-23,1829521.83,66.42,3.05,,,,,,126.4713333,9.524,False
10,2010-04-30,1790694.59,69.76,3.105,,,,,,126.3805667,9.524,False
10,2010-05-07,1921432.16,71.06,3.127,,,,,,126.2898,9.524,False
10,2010-05-14,1808056.41,73.88,3.145,,,,,,126.2085484,9.524,False
10,2010-05-21,1847613.58,78.32,3.12,,,,,,126.1843871,9.524,False
10,2010-05-28,1904618.17,76.67,3.058,,,,,,126.1602258,9.524,False
10,2010-06-04,1931406.28,82.82,2.941,,,,,,126.1360645,9.524,False
10,2010-06-11,1827521.71,89.67,3.057,,,,,,126.1119032,9.524,False
10,2010-06-18,1837636.24,83.49,2.935,,,,,,126.114,9.524,False
10,2010-06-25,1768172.31,90.32,3.084,,,,,,126.1266,9.524,False
10,2010-07-02,1845893.87,92.89,2.978,,,,,,126.1392,9.199,False
10,2010-07-09,1769793.3699999999,91.03,3.1,,,,,,126.1518,9.199,False
10,2010-07-16,1828052.47,91.8,2.971,,,,,,126.1498065,9.199,False
10,2010-07-23,1831676.03,88.44,3.112,,,,,,126.1283548,9.199,False
10,2010-07-30,1832664.03,85.03,3.017,,,,,,126.1069032,9.199,False
10,2010-08-06,1949236.09,86.13,3.123,,,,,,126.0854516,9.199,False
10,2010-08-13,1962996.7,88.37,3.049,,,,,,126.064,9.199,False
10,2010-08-20,1983190.56,89.88,3.041,,,,,,126.0766452,9.199,False
10,2010-08-27,1727565.42,84.99,3.022,,,,,,126.0892903,9.199,False
10,2010-09-03,1766331.45,83.8,3.087,,,,,,126.1019355,9.199,False
10,2010-09-10,1720530.23,84.04,2.961,,,,,,126.1145806,9.199,True
10,2010-09-17,1716755.78,85.52,3.028,,,,,,126.1454667,9.199,False
10,2010-09-24,1655036.75,85.75,2.939,,,,,,126.1900333,9.199,False
10,2010-10-01,1645892.97,86.01,3.001,,,,,,126.2346,9.003,False
10,2010-10-08,1772192.42,77.04,2.924,,,,,,126.2791667,9.003,False
10,2010-10-15,1703850.25,75.48,3.08,,,,,,126.3266774,9.003,False
10,2010-10-22,1740234.06,68.12,3.014,,,,,,126.3815484,9.003,False
10,2010-10-29,1741308.56,68.76,3.13,,,,,,126.4364194,9.003,False
10,2010-11-05,1832211.96,71.04,3.009,,,,,,126.4912903,9.003,False
10,2010-11-12,1895901.59,61.24,3.13,,,,,,126.5461613,9.003,False
10,2010-11-19,1949177.13,58.83,3.047,,,,,,126.6072,9.003,False
10,2010-11-26,2939946.38,55.33,3.162,,,,,,126.6692667,9.003,True
10,2010-12-03,2251206.64,51.17,3.041,,,,,,126.7313333,9.003,False
10,2010-12-10,2411790.21,60.51,3.091,,,,,,126.7934,9.003,False
10,2010-12-17,2811646.85,59.15,3.125,,,,,,126.8794839,9.003,False
10,2010-12-24,3749057.69,57.06,3.236,,,,,,126.9835806,9.003,False
10,2010-12-31,1707298.1400000001,49.67,3.148,,,,,,127.0876774,9.003,True
10,2011-01-07,1714309.9,43.43,3.287,,,,,,127.1917742,8.744,False
10,2011-01-14,1710803.59,49.98,3.312,,,,,,127.3009355,8.744,False
10,2011-01-21,1677556.18,56.75,3.336,,,,,,127.4404839,8.744,False
10,2011-01-28,1715769.05,53.03,3.231,,,,,,127.5800323,8.744,False
10,2011-02-04,1968045.91,44.88,3.348,,,,,,127.7195806,8.744,False
10,2011-02-11,2115408.31,51.51,3.381,,,,,,127.859129,8.744,True
10,2011-02-18,2106934.55,61.77,3.43,,,,,,127.99525,8.744,False
10,2011-02-25,1967996.71,53.59,3.398,,,,,,128.13,8.744,False
10,2011-03-04,1958003.19,56.96,3.674,,,,,,128.26475,8.744,False
10,2011-03-11,1933469.15,64.22,3.63,,,,,,128.3995,8.744,False
10,2011-03-18,1884734.31,70.12,3.892,,,,,,128.5121935,8.744,False
10,2011-03-25,1815798.85,62.53,3.716,,,,,,128.6160645,8.744,False
10,2011-04-01,1827733.18,67.64,3.772,,,,,,128.7199355,8.494,False
10,2011-04-08,1870720.73,73.03,3.818,,,,,,128.8238065,8.494,False
10,2011-04-15,1781767.22,61.05,4.089,,,,,,128.9107333,8.494,False
10,2011-04-22,2004831.14,75.93,3.917,,,,,,128.9553,8.494,False
10,2011-04-29,1873646.34,73.38,4.151,,,,,,128.9998667,8.494,False
10,2011-05-06,1841369.99,73.56,4.193,,,,,,129.0444333,8.494,False
10,2011-05-13,1712995.44,74.04,4.202,,,,,,129.089,8.494,False
10,2011-05-20,1720908.01,72.62,3.99,,,,,,129.0756774,8.494,False
10,2011-05-27,1743000.38,78.62,3.933,,,,,,129.0623548,8.494,False
10,2011-06-03,1792210.89,81.87,3.893,,,,,,129.0490323,8.494,False
10,2011-06-10,1740063.1,84.57,3.981,,,,,,129.0357097,8.494,False
10,2011-06-17,1817934.76,87.96,3.935,,,,,,129.0432,8.494,False
10,2011-06-24,1711813.1300000001,90.69,3.807,,,,,,129.0663,8.494,False
10,2011-07-01,1751369.75,95.36,3.842,,,,,,129.0894,8.257,False
10,2011-07-08,1699708.3800000001,88.57,3.793,,,,,,129.1125,8.257,False
10,2011-07-15,1775068.4,86.01,3.779,,,,,,129.1338387,8.257,False
10,2011-07-22,1774342.61,88.59,3.697,,,,,,129.1507742,8.257,False
10,2011-07-29,1745841.33,86.75,3.694,,,,,,129.1677097,8.257,False
10,2011-08-05,1886299.98,89.8,3.803,,,,,,129.1846452,8.257,False
10,2011-08-12,1917397.6300000001,85.61,3.794,,,,,,129.2015806,8.257,False
10,2011-08-19,1954849.68,87.4,3.743,,,,,,129.2405806,8.257,False
10,2011-08-26,1728399.07,91.59,3.663,,,,,,129.2832581,8.257,False
10,2011-09-02,1758587.35,91.61,3.798,,,,,,129.3259355,8.257,False
10,2011-09-09,1670579.82,89.06,3.771,,,,,,129.3686129,8.257,True
10,2011-09-16,1650894.3,77.49,3.784,,,,,,129.4306,8.257,False
10,2011-09-23,1685910.53,82.51,3.789,,,,,,129.5183333,8.257,False
10,2011-09-30,1627707.31,82.27,3.877,,,,,,129.6060667,8.257,False
10,2011-10-07,1788227.6,75.01,3.827,,,,,,129.6938,7.874,False
10,2011-10-14,1704753.02,70.27,3.698,,,,,,129.7706452,7.874,False
10,2011-10-21,1745928.56,77.91,3.842,,,,,,129.7821613,7.874,False
10,2011-10-28,1771792.97,72.79,3.843,,,,,,129.7936774,7.874,False
10,2011-11-04,1904438.59,68.57,3.828,,,,,,129.8051935,7.874,False
10,2011-11-11,2076570.84,55.28,3.677,13444.17,14909.99,752.18,4320.22,5896.3,129.8167097,7.874,False
10,2011-11-18,1869087.85,58.97,3.669,3886.23,708.7,115.18,695.54,9141.32,129.8268333,7.874,False
10,2011-11-25,2950198.64,60.68,3.76,174.72,329.0,141630.61,79.0,1009.98,129.8364,7.874,True
10,2011-12-02,2068097.18,57.29,3.701,7772.17,240.0,4737.51,6615.5,36360.42,129.8459667,7.874,False
10,2011-12-09,2429310.9,42.58,3.644,7010.08,74.24,1019.36,5124.86,9458.28,129.8555333,7.874,False
10,2011-12-16,2555031.18,50.53,3.489,2200.27,337.44,1203.16,158.52,3475.95,129.8980645,7.874,False
10,2011-12-23,3487986.89,48.36,3.541,300.02,77.73,2432.01,108.37,4078.21,129.9845484,7.874,False
10,2011-12-30,1930690.3699999999,48.92,3.428,7676.36,104519.54,179.82,1573.87,3732.93,130.0710323,7.874,True
10,2012-01-06,1683401.78,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.1575161,7.545,False
10,2012-01-13,1711562.73,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,False
10,2012-01-20,1675562.94,54.51,3.66,2972.31,3286.44,1.0,644.03,5331.52,130.2792258,7.545,False
10,2012-01-27,1632406.0,53.59,3.675,3242.59,1646.86,,45.8,1691.83,130.3144516,7.545,False
10,2012-02-03,1867403.01,56.85,3.543,42468.4,1985.73,174.33,33345.34,5609.77,130.3496774,7.545,False
10,2012-02-10,2218595.8000000003,55.73,3.722,8414.22,861.38,66.96,6806.11,5723.0,130.3849032,7.545,True
10,2012-02-17,2168709.76,54.12,3.781,20174.89,8935.08,10.8,6330.02,12821.24,130.4546207,7.545,False
10,2012-02-24,2039415.74,56.02,3.95,13929.09,4614.67,,596.5,6528.31,130.5502069,7.545,False
10,2012-03-02,1990371.02,57.62,3.882,22685.06,152.91,48.76,5831.75,2808.95,130.6457931,7.545,False
10,2012-03-09,1917483.1,57.65,3.963,11265.62,7.9,14.95,919.45,2473.83,130.7413793,7.545,False
10,2012-03-16,1930814.66,62.11,4.273,3977.45,-10.5,6.03,1928.5,2273.92,130.8261935,7.545,False
10,2012-03-23,1837457.69,56.54,4.288,4034.35,3.1,4.08,480.89,2194.51,130.8966452,7.545,False
10,2012-03-30,1815760.42,67.92,4.294,7388.74,7.8,,574.87,4035.49,130.9670968,7.545,False
10,2012-04-06,2163384.17,65.99,4.282,9256.0,,23.74,4802.15,8553.67,131.0375484,7.382,False
10,2012-04-13,1974687.51,70.28,4.254,7299.64,10818.3,27.47,3675.97,1148.04,131.108,7.382,False
10,2012-04-20,1777166.53,67.75,4.111,4973.95,4561.31,5.17,1953.72,3653.48,131.1173333,7.382,False
10,2012-04-27,1712987.56,80.11,4.088,3444.43,1.5,3.39,124.18,2906.22,131.1266667,7.382,False
10,2012-05-04,1821364.42,77.02,4.058,18275.88,,21.31,4872.45,2722.29,131.136,7.382,False
10,2012-05-11,1792345.3,76.03,4.186,10837.25,,105.67,4736.02,2747.36,131.1453333,7.382,False
10,2012-05-18,1795152.73,85.19,4.308,9630.62,,9.46,972.85,2986.24,131.0983226,7.382,False
10,2012-05-25,1830939.1,86.03,4.127,7786.58,,712.2,1701.28,3214.55,131.0287742,7.382,False
10,2012-06-01,1767471.48,80.06,4.277,11614.41,,172.39,2945.55,1528.02,130.9592258,7.382,False
10,2012-06-08,1840491.41,86.87,4.103,7184.69,31.0,338.26,637.39,5399.57,130.8896774,7.382,False
10,2012-06-15,1811562.88,88.58,4.144,6017.71,18.8,41.99,2052.91,4250.19,130.8295333,7.382,False
10,2012-06-22,1755334.18,89.92,4.014,7684.55,12.6,1.17,3375.65,7210.53,130.7929,7.382,False
10,2012-06-29,1707481.9,91.36,3.875,3339.88,22.0,,1119.45,3710.52,130.7562667,7.382,False
10,2012-07-06,1805999.79,86.87,3.666,12644.88,11.2,4.12,5763.56,4746.94,130.7196333,7.17,False
10,2012-07-13,1765571.91,89.8,3.723,7069.25,5.0,0.32,8194.36,1372.82,130.683,7.17,False
10,2012-07-20,1869967.03,84.45,3.589,6596.8,-1.6,44.6,4275.27,10650.28,130.7012903,7.17,False
10,2012-07-27,1817603.66,83.98,3.769,9511.34,,8.87,16376.33,3062.22,130.7195806,7.17,False
10,2012-08-03,1939440.09,84.76,3.595,37194.44,,53.4,21623.93,2549.27,130.737871,7.17,False
10,2012-08-10,1880436.94,90.78,3.811,15282.47,,58.8,5537.01,14827.71,130.7561613,7.17,False
10,2012-08-17,1827797.4,88.83,4.002,4407.9,0.0,7.2,3037.56,3717.52,130.7909677,7.17,False
10,2012-08-24,1764984.15,82.5,4.055,11322.69,,34.0,6602.59,7256.22,130.8381613,7.17,False
10,2012-08-31,1650285.54,86.97,3.886,26218.85,,68.24,12440.51,3544.68,130.8853548,7.17,False
10,2012-09-07,1708283.28,83.07,4.124,11848.88,20.0,47.52,3530.47,2552.3,130.9325484,7.17,True
10,2012-09-14,1640168.99,78.47,3.966,10389.14,,15.97,4943.53,7618.04,130.9776667,7.17,False
10,2012-09-21,1671857.57,81.93,4.125,11273.56,245.91,27.0,2976.5,7950.03,131.0103333,7.17,False
10,2012-09-28,1694862.41,82.52,3.966,6091.96,62.82,2.82,3350.88,1751.75,131.043,7.17,False
10,2012-10-05,1758971.38,80.88,4.132,8975.95,,46.24,9546.75,7186.77,131.0756667,6.943,False
10,2012-10-12,1713889.11,76.03,4.468,2674.51,,10.32,1390.15,8116.13,131.1083333,6.943,False
10,2012-10-19,1734834.82,72.71,4.449,3067.64,,53.6,967.02,2705.58,131.1499677,6.943,False
10,2012-10-26,1744349.05,70.5,4.301,9657.93,63.3,100.0,1925.87,834.57,131.1930968,6.943,False
11,2010-02-05,1528008.6400000001,46.04,2.572,,,,,,214.4248812,7.368,False
11,2010-02-12,1574684.08,48.01,2.548,,,,,,214.5747916,7.368,True
11,2010-02-19,1503298.7,48.3,2.514,,,,,,214.6198868,7.368,False
11,2010-02-26,1336404.65,52.79,2.561,,,,,,214.6475127,7.368,False
11,2010-03-05,1426622.65,53.96,2.625,,,,,,214.6751386,7.368,False
11,2010-03-12,1331883.16,64.1,2.667,,,,,,214.7027646,7.368,False
11,2010-03-19,1364207.0,61.51,2.72,,,,,,214.5301219,7.368,False
11,2010-03-26,1245624.27,58.09,2.732,,,,,,214.3241011,7.368,False
11,2010-04-02,1446210.26,66.16,2.719,,,,,,214.1180803,7.343,False
11,2010-04-09,1470308.32,69.57,2.77,,,,,,213.9120595,7.343,False
11,2010-04-16,1323243.35,67.81,2.808,,,,,,213.7726889,7.343,False
11,2010-04-23,1283766.55,68.37,2.795,,,,,,213.7221852,7.343,False
11,2010-04-30,1239766.89,71.13,2.78,,,,,,213.6716815,7.343,False
11,2010-05-07,1312329.78,75.57,2.835,,,,,,213.6211778,7.343,False
11,2010-05-14,1266796.13,77.64,2.854,,,,,,213.6196139,7.343,False
11,2010-05-21,1271646.6199999999,76.97,2.826,,,,,,213.9116886,7.343,False
11,2010-05-28,1264272.52,79.69,2.759,,,,,,214.2037634,7.343,False
11,2010-06-04,1396322.19,79.66,2.705,,,,,,214.4958382,7.343,False
11,2010-06-11,1339570.85,82.81,2.668,,,,,,214.787913,7.343,False
11,2010-06-18,1336522.92,84.13,2.637,,,,,,214.7858259,7.343,False
11,2010-06-25,1262025.08,84.5,2.653,,,,,,214.6660741,7.343,False
11,2010-07-02,1302600.14,83.09,2.669,,,,,,214.5463222,7.346,False
11,2010-07-09,1280156.47,83.01,2.642,,,,,,214.4265704,7.346,False
11,2010-07-16,1290609.54,84.9,2.623,,,,,,214.4176476,7.346,False
11,2010-07-23,1244390.03,84.57,2.608,,,,,,214.5564968,7.346,False
11,2010-07-30,1250178.89,83.26,2.64,,,,,,214.695346,7.346,False
11,2010-08-06,1369634.92,86.54,2.627,,,,,,214.8341952,7.346,False
11,2010-08-13,1384339.1,87.73,2.692,,,,,,214.9730444,7.346,False
11,2010-08-20,1430192.3699999999,88.93,2.664,,,,,,214.9314191,7.346,False
11,2010-08-27,1311263.07,87.7,2.619,,,,,,214.8897938,7.346,False
11,2010-09-03,1303914.27,84.94,2.577,,,,,,214.8481685,7.346,False
11,2010-09-10,1231428.46,81.93,2.565,,,,,,214.8065431,7.346,True
11,2010-09-17,1215676.31,83.04,2.582,,,,,,214.8322484,7.346,False
11,2010-09-24,1170103.25,77.36,2.624,,,,,,214.9084516,7.346,False
11,2010-10-01,1182490.46,75.11,2.603,,,,,,214.9846548,7.564,False
11,2010-10-08,1293472.8,68.71,2.633,,,,,,215.060858,7.564,False
11,2010-10-15,1175003.67,71.46,2.72,,,,,,215.1293114,7.564,False
11,2010-10-22,1169831.38,72.6,2.725,,,,,,215.17839,7.564,False
11,2010-10-29,1195036.0,74.21,2.716,,,,,,215.2274686,7.564,False
11,2010-11-05,1332759.13,64.41,2.689,,,,,,215.2765472,7.564,False
11,2010-11-12,1281675.6,63.74,2.728,,,,,,215.3256258,7.564,False
11,2010-11-19,1292346.57,58.63,2.771,,,,,,215.2074519,7.564,False
11,2010-11-26,1757242.51,69.9,2.735,,,,,,215.0614025,7.564,True
11,2010-12-03,1380522.64,55.9,2.708,,,,,,214.9153531,7.564,False
11,2010-12-10,1564516.43,53.33,2.843,,,,,,214.7693037,7.564,False
11,2010-12-17,1843971.15,54.63,2.869,,,,,,214.704919,7.564,False
11,2010-12-24,2306265.36,59.33,2.886,,,,,,214.7017828,7.564,False
11,2010-12-31,1172003.1,55.03,2.943,,,,,,214.6986466,7.564,True
11,2011-01-07,1178905.44,54.43,2.976,,,,,,214.6955104,7.551,False
11,2011-01-14,1194449.78,45.34,2.983,,,,,,214.7470729,7.551,False
11,2011-01-21,1187776.19,51.51,3.016,,,,,,215.1268275,7.551,False
11,2011-01-28,1100418.69,51.04,3.01,,,,,,215.5065821,7.551,False
11,2011-02-04,1422546.05,47.17,2.989,,,,,,215.8863367,7.551,False
11,2011-02-11,1419236.9,44.61,3.022,,,,,,216.2660913,7.551,True
11,2011-02-18,1554747.15,61.5,3.045,,,,,,216.5843571,7.551,False
11,2011-02-25,1323999.36,68.74,3.065,,,,,,216.8780275,7.551,False
11,2011-03-04,1399456.99,66.5,3.288,,,,,,217.1716979,7.551,False
11,2011-03-11,1314557.31,63.29,3.459,,,,,,217.4653683,7.551,False
11,2011-03-18,1391813.69,70.17,3.488,,,,,,217.7235226,7.551,False
11,2011-03-25,1229777.24,73.74,3.473,,,,,,217.9674705,7.551,False
11,2011-04-01,1258674.12,69.1,3.524,,,,,,218.2114184,7.574,False
11,2011-04-08,1327401.06,73.57,3.622,,,,,,218.4553663,7.574,False
11,2011-04-15,1312905.8,76.64,3.743,,,,,,218.6788642,7.574,False
11,2011-04-22,1388118.53,78.31,3.807,,,,,,218.851237,7.574,False
11,2011-04-29,1357589.89,79.97,3.81,,,,,,219.0236099,7.574,False
11,2011-05-06,1331453.41,71.39,3.906,,,,,,219.1959827,7.574,False
11,2011-05-13,1277959.42,80.93,3.899,,,,,,219.3683556,7.574,False
11,2011-05-20,1239466.97,76.97,3.907,,,,,,219.127216,7.574,False
11,2011-05-27,1216876.52,85.61,3.786,,,,,,218.8860765,7.574,False
11,2011-06-03,1343637.0,86.14,3.699,,,,,,218.6449369,7.574,False
11,2011-06-10,1314626.75,85.79,3.648,,,,,,218.4037974,7.574,False
11,2011-06-17,1337506.74,87.9,3.637,,,,,,218.3551748,7.574,False
11,2011-06-24,1254587.84,86.13,3.594,,,,,,218.45094,7.574,False
11,2011-07-01,1297472.06,86.43,3.524,,,,,,218.5467052,7.567,False
11,2011-07-08,1334627.96,87.17,3.48,,,,,,218.6424704,7.567,False
11,2011-07-15,1266546.73,88.3,3.575,,,,,,218.7275216,7.567,False
11,2011-07-22,1290576.44,87.8,3.651,,,,,,218.7857881,7.567,False
11,2011-07-29,1212938.67,89.46,3.682,,,,,,218.8440545,7.567,False
11,2011-08-05,1403198.94,90.04,3.684,,,,,,218.9023209,7.567,False
11,2011-08-12,1354188.43,90.3,3.638,,,,,,218.9605873,7.567,False
11,2011-08-19,1484169.74,89.51,3.554,,,,,,219.023271,7.567,False
11,2011-08-26,1304706.75,89.09,3.523,,,,,,219.0866908,7.567,False
11,2011-09-02,1297792.41,91.44,3.533,,,,,,219.1501106,7.567,False
11,2011-09-09,1249439.95,84.91,3.546,,,,,,219.2135305,7.567,True
11,2011-09-16,1270816.01,85.11,3.526,,,,,,219.3972867,7.567,False
11,2011-09-23,1235775.15,82.14,3.467,,,,,,219.7414914,7.567,False
11,2011-09-30,1190515.83,84.4,3.355,,,,,,220.085696,7.567,False
11,2011-10-07,1346271.06,76.97,3.285,,,,,,220.4299007,7.197,False
11,2011-10-14,1286388.96,75.56,3.274,,,,,,220.7486167,7.197,False
11,2011-10-21,1325107.53,70.91,3.353,,,,,,220.9144005,7.197,False
11,2011-10-28,1310684.1,72.66,3.372,,,,,,221.0801842,7.197,False
11,2011-11-04,1458287.38,61.13,3.332,,,,,,221.245968,7.197,False
11,2011-11-11,1366053.69,64.2,3.297,9134.39,10126.19,473.38,2206.22,6338.3,221.4117517,7.197,False
